代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
000905.SH,中证500,2006-05-17,1302.61,1327.24,1289.15,1318.97,18591,3213714200
000905.SH,中证500,2006-05-18,1311.43,1336.44,1294.91,1328.21,15639,2851040200
000905.SH,中证500,2006-05-19,1332.16,1369.43,1327.19,1365.65,17775,3078397600
000905.SH,中证500,2006-05-22,1370.5,1396.49,1364.45,1386.75,18832,3321817400
000905.SH,中证500,2006-05-23,1388.03,1388.03,1325.99,1326.16,17357,3140625200
000905.SH,中证500,2006-05-24,1333.31,1360.16,1279.95,1308.69,15046,2660086600
000905.SH,中证500,2006-05-25,1304.08,1329.63,1298.73,1324.92,10679,1966382400
000905.SH,中证500,2006-05-26,1330.23,1355.63,1329.14,1355.5,11650,2093117200
000905.SH,中证500,2006-05-29,1362.84,1387.56,1352.98,1387.52,13098,2342928600
000905.SH,中证500,2006-05-30,1391.62,1411.38,1380.2,1410.54,14664,2494138800
000905.SH,中证500,2006-05-31,1408.91,1426.08,1392.15,1402.33,15780,2759887600
000905.SH,中证500,2006-06-01,1402.34,1455.74,1401.84,1455.74,18774,3306958600
000905.SH,中证500,2006-06-02,1462.61,1475.09,1440.27,1457.76,21655,3832554400
000905.SH,中证500,2006-06-05,1461.02,1484.46,1443.31,1484.29,16896,2941387400
000905.SH,中证500,2006-06-06,1482.8,1485.57,1464.1,1470.45,14565,2532940200
000905.SH,中证500,2006-06-07,1470.26,1470.26,1370.39,1370.81,15545,2793126200
000905.SH,中证500,2006-06-08,1357.3,1379.37,1326.78,1376.08,12735,2467163200
000905.SH,中证500,2006-06-09,1371.4,1386.93,1345.6,1346.48,12625,2322074000
000905.SH,中证500,2006-06-12,1339.54,1361.91,1329.2,1352.58,8497.08,1467211600
000905.SH,中证500,2006-06-13,1350.74,1369.61,1342.47,1361.53,8299.97,1455776800
000905.SH,中证500,2006-06-14,1351.34,1351.34,1328.87,1347.88,7900.02,1398792200
000905.SH,中证500,2006-06-15,1346,1366.4,1344.78,1352.34,7955.18,1382726700
000905.SH,中证500,2006-06-16,1362.06,1382.6,1360.42,1382.41,9228.67,1594933200
000905.SH,中证500,2006-06-19,1367.06,1405.13,1359.75,1398,10014,1717454400
000905.SH,中证500,2006-06-20,1397.16,1415.88,1391.36,1414.91,10637,1793339400
000905.SH,中证500,2006-06-21,1414.94,1426.98,1399.69,1410.5,10917,1824167800
000905.SH,中证500,2006-06-22,1409.15,1416.03,1399.28,1411.28,9436.38,1606707400
000905.SH,中证500,2006-06-23,1408.42,1430.63,1401.5,1430.51,9614.96,1688695600
000905.SH,中证500,2006-06-26,1433.24,1458.8,1433.24,1457.14,11914,2045322200
000905.SH,中证500,2006-06-27,1460.9,1466.12,1447.68,1464.69,11556,2030608200
000905.SH,中证500,2006-06-28,1463.24,1468.86,1454.76,1461.79,9881.43,1776840000
000905.SH,中证500,2006-06-29,1465.86,1489.96,1465.86,1488.16,14161,2438537400
000905.SH,中证500,2006-06-30,1495.51,1501.27,1476.22,1486,14233,2463673400
000905.SH,中证500,2006-07-03,1489.46,1514.07,1483.95,1514.07,14378,2534876600
000905.SH,中证500,2006-07-04,1516.7,1525.19,1496.63,1508.84,16045,2785012600
000905.SH,中证500,2006-07-05,1508.36,1508.36,1475.02,1497.66,12717,2157474800
000905.SH,中证500,2006-07-06,1498.04,1539.39,1497.21,1539.18,15032,2542614000
000905.SH,中证500,2006-07-07,1544.97,1549.61,1534.19,1541.25,14489,2502686400
000905.SH,中证500,2006-07-10,1542.9,1551.09,1530.53,1550.04,11728,1980848000
000905.SH,中证500,2006-07-11,1551.64,1561.9,1543.71,1561.84,12371,2080204400
000905.SH,中证500,2006-07-12,1564.45,1577.4,1560.07,1562.06,15086,2527544400
000905.SH,中证500,2006-07-13,1558.43,1558.6,1459.67,1459.78,19684,3494460800
000905.SH,中证500,2006-07-14,1442.33,1484.89,1435.75,1470.47,11904,2119687800
000905.SH,中证500,2006-07-17,1467.26,1494.79,1460.73,1494.79,10151,1773405800
000905.SH,中证500,2006-07-18,1494.96,1506.59,1481.07,1506.59,9929.22,1791203800
000905.SH,中证500,2006-07-19,1503.68,1503.68,1460.05,1472.35,10573,1901381000
000905.SH,中证500,2006-07-20,1470.53,1486.94,1462.41,1484.41,8586.07,1624845500
000905.SH,中证500,2006-07-21,1483.04,1494.81,1482.92,1493.04,8531.72,1589308000
000905.SH,中证500,2006-07-24,1464.27,1497.52,1453.09,1496.61,8909.5,1630750500
000905.SH,中证500,2006-07-25,1498.23,1522.44,1498.23,1518.17,9897.23,1783535000
000905.SH,中证500,2006-07-26,1521.89,1529.29,1512.01,1523.86,9548.07,1739988800
000905.SH,中证500,2006-07-27,1523.15,1531.69,1492.67,1506.56,10841,1979114400
000905.SH,中证500,2006-07-28,1504.58,1510.8,1472.63,1492.11,10080,1860457600
000905.SH,中证500,2006-07-31,1487.78,1487.78,1424.52,1425.04,9525.99,1797706200
000905.SH,中证500,2006-08-01,1422.27,1435.65,1403.4,1408.9,7445.15,1431833100
000905.SH,中证500,2006-08-02,1409.63,1417.37,1378.6,1401.86,6614.75,1307817800
000905.SH,中证500,2006-08-03,1402.93,1412.12,1387.04,1401.16,5800.95,1117316300
000905.SH,中证500,2006-08-04,1401.62,1407.77,1353.18,1354.78,6822.04,1325733600
000905.SH,中证500,2006-08-07,1349.24,1349.24,1321.1,1323.73,6141.06,1243696700
000905.SH,中证500,2006-08-08,1323,1364.99,1323,1364.99,6020.72,1237106400
000905.SH,中证500,2006-08-09,1365.16,1375.46,1355.54,1367.4,5939.88,1192714300
000905.SH,中证500,2006-08-10,1367.32,1391.14,1367.3,1391.14,6293.96,1245822200
000905.SH,中证500,2006-08-11,1391.47,1401.33,1382.05,1398.01,6168.82,1229377700
000905.SH,中证500,2006-08-14,1397.92,1401.28,1352.81,1356.85,6338.51,1297480100
000905.SH,中证500,2006-08-15,1355.88,1383.36,1346.16,1383.36,4967.43,1011721700
000905.SH,中证500,2006-08-16,1383.83,1407.31,1378.92,1407.31,7195.64,1380077100
000905.SH,中证500,2006-08-17,1406.44,1406.44,1381.14,1395.72,6113.82,1225959100
000905.SH,中证500,2006-08-18,1392.16,1402.91,1383.71,1384.9,5018.78,1009591100
000905.SH,中证500,2006-08-21,1339.52,1392.97,1329.82,1392.97,5801.88,1181311100
000905.SH,中证500,2006-08-22,1392.23,1413.02,1389.68,1408.85,7425.68,1406752200
000905.SH,中证500,2006-08-23,1409.88,1414.98,1398.54,1403.58,7155.86,1352217300
000905.SH,中证500,2006-08-24,1402.83,1416.9,1391.73,1416.9,6562.15,1282636500
000905.SH,中证500,2006-08-25,1418.12,1429.24,1416.1,1421.1,7821.32,1500676000
000905.SH,中证500,2006-08-28,1425.48,1457.32,1425.48,1457.32,10219,1922608200
000905.SH,中证500,2006-08-29,1460.52,1482.41,1456.08,1456.44,12859,2439630000
000905.SH,中证500,2006-08-30,1452.74,1468.99,1445.91,1468.66,8370.29,1613686900
000905.SH,中证500,2006-08-31,1469.86,1479.9,1463.2,1479.9,9584.23,1797138400
000905.SH,中证500,2006-09-01,1477.48,1481.65,1447.03,1451.95,9708.64,1810229200
000905.SH,中证500,2006-09-04,1456.68,1484.44,1455.3,1484.44,8897.22,1629600200
000905.SH,中证500,2006-09-05,1488.02,1492.93,1480.78,1490.15,10374,1948367600
000905.SH,中证500,2006-09-06,1491.83,1497.01,1476.37,1497.01,9666.73,1785090800
000905.SH,中证500,2006-09-07,1497.54,1497.54,1465.04,1472.51,8066.66,1434170600
000905.SH,中证500,2006-09-08,1470.83,1480.39,1469.41,1473.92,6367.52,1191211000
000905.SH,中证500,2006-09-11,1474.47,1481.93,1453.59,1481.93,7753.78,1419319700
000905.SH,中证500,2006-09-12,1482,1490.42,1479.04,1487.74,8310.11,1531201600
000905.SH,中证500,2006-09-13,1488.14,1488.76,1464.85,1466.04,8155.3,1493686100
000905.SH,中证500,2006-09-14,1464.45,1469.11,1448.54,1467.8,8066.29,1501071100
000905.SH,中证500,2006-09-15,1468.06,1484.69,1466.84,1484.69,8256.16,1552286900
000905.SH,中证500,2006-09-18,1487.86,1507.94,1485.96,1507.94,9331.13,1749403400
000905.SH,中证500,2006-09-19,1510.14,1516.87,1502.65,1512.96,10240,1940625400
000905.SH,中证500,2006-09-20,1510.35,1521.65,1499.76,1517.29,9661.18,1760993800
000905.SH,中证500,2006-09-21,1516.26,1523.75,1511.16,1521.95,8971.3,1668735200
000905.SH,中证500,2006-09-22,1522.79,1523.55,1505.15,1509.39,10110,1848755200
000905.SH,中证500,2006-09-25,1508.2,1522.4,1499.48,1514.28,9954.85,1709207400
000905.SH,中证500,2006-09-26,1513.47,1514.65,1497.4,1508.2,9100.11,1593940000
000905.SH,中证500,2006-09-27,1506.8,1522.45,1505.04,1522.45,7914.36,1378012700
000905.SH,中证500,2006-09-28,1523.03,1540.51,1521.42,1535.27,9542.27,1619720200
000905.SH,中证500,2006-09-29,1537.7,1552.31,1537.7,1550.8,10945,1916380000
000905.SH,中证500,2006-10-09,1562.49,1579.52,1560.33,1579.52,11891,2112986600
000905.SH,中证500,2006-10-10,1581.11,1591.45,1571.8,1588.81,13602,2527877000
000905.SH,中证500,2006-10-11,1587.64,1591.45,1573.48,1591.45,11696,2160331800
000905.SH,中证500,2006-10-12,1591.39,1591.39,1567.01,1567.29,12175,2263359400
000905.SH,中证500,2006-10-13,1566.01,1579.07,1561.45,1575.86,9795.38,1767877400
000905.SH,中证500,2006-10-16,1577.25,1579.21,1563.84,1567.09,9772.29,1801511200
000905.SH,中证500,2006-10-17,1566.74,1575.48,1562.04,1568.51,9108.09,1632213500
000905.SH,中证500,2006-10-18,1568.13,1588.59,1565.57,1588.59,8503.56,1553356200
000905.SH,中证500,2006-10-19,1589.39,1597.38,1586.81,1597.38,10571,1885908200
000905.SH,中证500,2006-10-20,1598.13,1600.43,1586.56,1587.9,10839,1902017800
000905.SH,中证500,2006-10-23,1586.82,1588.75,1529.47,1537.32,11659,2113477600
000905.SH,中证500,2006-10-24,1535.85,1577.09,1535.85,1577.09,10242,1799656800
000905.SH,中证500,2006-10-25,1579.58,1583.12,1550.84,1565.9,11306,1987133400
000905.SH,中证500,2006-10-26,1568.82,1568.82,1551.28,1556.69,9226.28,1586215900
000905.SH,中证500,2006-10-27,1555.11,1557.63,1524.97,1530.26,9646.52,1677615400
000905.SH,中证500,2006-10-30,1527.01,1531.52,1504.13,1527.22,7776.93,1387148400
000905.SH,中证500,2006-10-31,1526.53,1541.64,1523.97,1541.64,8077.77,1409196100
000905.SH,中证500,2006-11-01,1541.61,1548.52,1531.1,1548.52,9249.22,1568012500
000905.SH,中证500,2006-11-02,1548.2,1548.2,1530.85,1545.83,9031.09,1589452300
000905.SH,中证500,2006-11-03,1545.68,1553.68,1544.18,1549.66,8208.25,1423927200
000905.SH,中证500,2006-11-06,1540.08,1547.01,1531.55,1540.61,8642.24,1490735900
000905.SH,中证500,2006-11-07,1540.8,1540.8,1507.52,1525.65,9444.62,1632167400
000905.SH,中证500,2006-11-08,1524.98,1527.2,1517.19,1521.45,7000.84,1209657500
000905.SH,中证500,2006-11-09,1518.72,1538.57,1515.99,1537.86,7763.98,1319495600
000905.SH,中证500,2006-11-10,1539.21,1539.82,1490.61,1498.87,8701.69,1568338400
000905.SH,中证500,2006-11-13,1496.42,1496.67,1437.83,1445.68,8200.61,1499364600
000905.SH,中证500,2006-11-14,1443.57,1461.72,1422.74,1461.72,6869.39,1242288100
000905.SH,中证500,2006-11-15,1461.26,1484.45,1453.85,1484.45,7478.96,1327486300
000905.SH,中证500,2006-11-16,1485.91,1487.06,1461.55,1462.68,8746.86,1500969300
000905.SH,中证500,2006-11-17,1459.71,1476.75,1452.69,1476.75,7385.07,1299521900
000905.SH,中证500,2006-11-20,1476.48,1476.89,1453.13,1466.65,8418.36,1459635200
000905.SH,中证500,2006-11-21,1465.83,1477.68,1450.34,1477.68,8054.58,1423756700
000905.SH,中证500,2006-11-22,1478.12,1509.19,1474.57,1500.81,10075,1819559800
000905.SH,中证500,2006-11-23,1500.12,1509.32,1495.92,1509.32,9221.27,1653887200
000905.SH,中证500,2006-11-24,1509.63,1533.85,1499.89,1532.02,11074,1977450600
000905.SH,中证500,2006-11-27,1532.54,1567.05,1530.66,1567.05,11562,1981229800
000905.SH,中证500,2006-11-28,1567.01,1582.52,1563.79,1577.18,11781,1972305200
000905.SH,中证500,2006-11-29,1561.78,1597,1543.12,1597,12415,2095121000
000905.SH,中证500,2006-11-30,1599.04,1626.84,1599.04,1623.82,15890,2761466800
000905.SH,中证500,2006-12-01,1626.75,1637.21,1619.32,1629.21,16385,2763790200
000905.SH,中证500,2006-12-04,1631.61,1663.2,1631.61,1663.2,17377,2983777600
000905.SH,中证500,2006-12-05,1666.44,1680.33,1651.89,1675.46,19766,3517681600
000905.SH,中证500,2006-12-06,1674.31,1678.23,1598.81,1649.14,20683,3748282000
000905.SH,中证500,2006-12-07,1644.81,1662.96,1632.9,1632.91,18199,3293433800
000905.SH,中证500,2006-12-08,1618.16,1622.35,1570.72,1571.18,14043,2580865600
000905.SH,中证500,2006-12-11,1565.95,1621.26,1565.95,1621.26,10872,2010175600
000905.SH,中证500,2006-12-12,1626.03,1631.76,1596.08,1626.59,11950,2168395600
000905.SH,中证500,2006-12-13,1627.57,1637,1612.39,1634.84,11288,1896856000
000905.SH,中证500,2006-12-14,1636.55,1662.27,1634.82,1662.27,12789,2185916000
000905.SH,中证500,2006-12-15,1667.72,1689.67,1666.66,1689.67,15752,2609950400
000905.SH,中证500,2006-12-18,1699.07,1718.29,1696.91,1717.23,18450,3074703800
000905.SH,中证500,2006-12-19,1720.57,1724.53,1681.44,1724.53,19243.06,3201572000
000905.SH,中证500,2006-12-20,1706.2,1756,1702.03,1756,19743.52,3383826000
000905.SH,中证500,2006-12-21,1755.49,1769.07,1733.53,1737.38,20517.65,3604082800
000905.SH,中证500,2006-12-22,1721.33,1741.61,1707.45,1728.4,15104.17,2742047200
000905.SH,中证500,2006-12-25,1742.5,1755.7,1730.23,1744.82,15087.96,2641350600
000905.SH,中证500,2006-12-26,1747.98,1751.21,1709.54,1726.78,13642.07,2393145800
000905.SH,中证500,2006-12-27,1727.82,1738.53,1723.37,1738.53,12316.07,2099749000
000905.SH,中证500,2006-12-28,1739.86,1741.05,1690,1704.72,13908.11,2408139400
000905.SH,中证500,2006-12-29,1706.54,1733.46,1706.54,1726.15,14631.5,2461551800
000905.SH,中证500,2007-01-04,1738.93,1748.09,1719.5,1723.69,18743.74,3212986800
000905.SH,中证500,2007-01-05,1719.28,1770.48,1712.74,1770.48,17027.05,2954547400
000905.SH,中证500,2007-01-08,1773.02,1851.96,1773.02,1851.96,23144.32,3971932000
000905.SH,中证500,2007-01-09,1855.35,1893.72,1853.9,1891.87,24953.53,4284590800
000905.SH,中证500,2007-01-10,1896.71,1940.83,1884.62,1940.83,26373.11,4540633600
000905.SH,中证500,2007-01-11,1946.5,2005.06,1935.4,1952.24,31508.77,5388346400
000905.SH,中证500,2007-01-12,1941.35,1972.87,1879.59,1881.75,25821.6,4408009200
000905.SH,中证500,2007-01-15,1881.47,1986.54,1881.47,1986.54,23710.43,3881263200
000905.SH,中证500,2007-01-16,1991.69,2055.02,1991.04,2055.02,30689.05,4807442000
000905.SH,中证500,2007-01-17,2064.29,2093.89,1992.54,2035.65,38375.19,5883288800
000905.SH,中证500,2007-01-18,2025.85,2085.4,2002.66,2085.4,32208.21,5094946000
000905.SH,中证500,2007-01-19,2097.5,2159.65,2097.5,2159.64,36951.91,5792516800
000905.SH,中证500,2007-01-22,2183.44,2259.03,2183.44,2258.99,40928.36,6358920000
000905.SH,中证500,2007-01-23,2267.45,2268.69,2175.6,2261.78,39600.09,6108017600
000905.SH,中证500,2007-01-24,2260.71,2295.26,2236.58,2283.7,33928.71,5104122400
000905.SH,中证500,2007-01-25,2271.52,2271.52,2172.98,2174.24,32172.92,4817566000
000905.SH,中证500,2007-01-26,2143.99,2196.28,2061.66,2186.27,28778.33,4475940400
000905.SH,中证500,2007-01-29,2201.59,2261.24,2201.59,2260.6,30788.16,4564666400
000905.SH,中证500,2007-01-30,2271.47,2280.73,2230.65,2255.94,33163.1,5024768800
000905.SH,中证500,2007-01-31,2251.32,2258.7,2129.79,2142.89,32828.62,4904692400
000905.SH,中证500,2007-02-01,2120.01,2176.2,2080.16,2165.41,27578.62,4233884400
000905.SH,中证500,2007-02-02,2170.03,2190.96,2124.3,2127.1,25752.75,3861060800
000905.SH,中证500,2007-02-05,2122.37,2166.09,2118.87,2152.25,20119.48,3013411000
000905.SH,中证500,2007-02-06,2158.5,2198.63,2148.1,2198.24,20714.66,3087618400
000905.SH,中证500,2007-02-07,2209.65,2237.94,2208.38,2237.94,26101.53,3832704800
000905.SH,中证500,2007-02-08,2245.08,2282.19,2233.52,2278.45,26710.68,3905389600
000905.SH,中证500,2007-02-09,2282.63,2300.81,2263.61,2287.38,24939.69,3716182400
000905.SH,中证500,2007-02-12,2291.66,2341.07,2291.66,2341.07,25013.03,3618835200
000905.SH,中证500,2007-02-13,2351.65,2384.16,2338.57,2384.16,26801.03,3816378400
000905.SH,中证500,2007-02-14,2386.84,2445.76,2380.74,2435.96,31223.51,4406558400
000905.SH,中证500,2007-02-15,2451.44,2512.55,2451.32,2512.4,37101.62,5151646000
000905.SH,中证500,2007-02-16,2528.84,2581.56,2519.23,2541.41,39956.57,5405675200
000905.SH,中证500,2007-02-26,2557.25,2642.11,2532.1,2642.11,36442.93,4896308400
000905.SH,中证500,2007-02-27,2654.44,2673.53,2402.72,2405.57,52918.86,7240425600
000905.SH,中证500,2007-02-28,2370.95,2520,2369.05,2513.53,37869.58,5302502800
000905.SH,中证500,2007-03-01,2526.15,2526.16,2417.84,2459.51,41587.57,5882814000
000905.SH,中证500,2007-03-02,2458.26,2515.02,2452.97,2503.68,33902,4723810400
000905.SH,中证500,2007-03-05,2508.39,2548.25,2419.29,2511.92,36388.11,4953597600
000905.SH,中证500,2007-03-06,2501.29,2524.63,2467.68,2516,24808.79,3332166600
000905.SH,中证500,2007-03-07,2525.53,2580.6,2525.47,2580.6,28949.69,3723070800
000905.SH,中证500,2007-03-08,2587.75,2634.88,2562.5,2634.88,33388.96,4307706400
000905.SH,中证500,2007-03-09,2637.6,2662.33,2590.44,2638.05,37390.03,4803170400
000905.SH,中证500,2007-03-12,2639.89,2696.87,2610.4,2696.5,39729.1,5136709200
000905.SH,中证500,2007-03-13,2701.5,2740.46,2694.38,2727.46,41804.79,5359616000
000905.SH,中证500,2007-03-14,2704.45,2740.53,2622.76,2708.69,43846.86,5658027200
000905.SH,中证500,2007-03-15,2703.93,2760.84,2703.57,2760.84,40574.63,5100980800
000905.SH,中证500,2007-03-16,2769.15,2777.41,2671.96,2710.86,45080.92,5563313200
000905.SH,中证500,2007-03-19,2623.74,2760.09,2609.31,2751.48,38729.13,4764988000
000905.SH,中证500,2007-03-20,2761.01,2811.15,2759,2810.71,36502.67,4355898400
000905.SH,中证500,2007-03-21,2821.44,2859.03,2801.93,2859.01,40605.91,4827675600
000905.SH,中证500,2007-03-22,2869.75,2899.35,2852.67,2861.15,47352.04,5600569600
000905.SH,中证500,2007-03-23,2862.63,2901.79,2820.99,2898,44346.58,5227235600
000905.SH,中证500,2007-03-26,2915.05,2989.05,2915.05,2989.05,48797.44,5673677600
000905.SH,中证500,2007-03-27,2995.46,3040.35,2979.13,3039.53,50436.25,5695780000
000905.SH,中证500,2007-03-28,3048.5,3060.19,2873.38,3004.3,59168.94,6700934000
000905.SH,中证500,2007-03-29,3005.06,3008.22,2894.74,2894.78,48606.1,5599480000
000905.SH,中证500,2007-03-30,2878.24,2935.24,2859.73,2926.06,31503.66,3596241600
000905.SH,中证500,2007-04-02,2935.21,2993.63,2932.64,2993.63,34371.21,3767358800
000905.SH,中证500,2007-04-03,3004.9,3042.46,2993.19,3042.46,43272.5,4676698400
000905.SH,中证500,2007-04-04,3049.92,3084.62,3032.49,3078.9,49456.8,5312635200
000905.SH,中证500,2007-04-05,3076.76,3137.02,3063.42,3133.14,48998.21,5280165600
000905.SH,中证500,2007-04-06,3110.95,3189.11,3097.06,3182.8,53093.79,5625205600
000905.SH,中证500,2007-04-09,3201.15,3243.88,3201.15,3240.3,59855.68,6214375200
000905.SH,中证500,2007-04-10,3253.67,3261.53,3151.49,3261.53,61706.18,6355660800
000905.SH,中证500,2007-04-11,3267.61,3309.98,3231.31,3309.75,66771.67,6772377600
000905.SH,中证500,2007-04-12,3316.2,3387.41,3302.36,3387.41,64857.4,6470744800
000905.SH,中证500,2007-04-13,3393.96,3419.99,3341.27,3358.63,70464.21,6753507200
000905.SH,中证500,2007-04-16,3362.73,3458.07,3362.73,3458.07,62079.35,6039685600
000905.SH,中证500,2007-04-17,3482.36,3558.22,3420.31,3558.22,80497.4,7794424000
000905.SH,中证500,2007-04-18,3572.7,3652.72,3548.36,3649.71,76799.6,7161400000
000905.SH,中证500,2007-04-19,3642.85,3642.85,3356.02,3435.78,81866.69,7801430400
000905.SH,中证500,2007-04-20,3456.74,3624.82,3456.74,3614.39,66598.04,6225114400
000905.SH,中证500,2007-04-23,3667.55,3784.08,3667.55,3782.26,82859.48,7372003200
000905.SH,中证500,2007-04-24,3813.53,3861.57,3753.13,3821.42,93868.62,8181432000
000905.SH,中证500,2007-04-25,3802.69,3822.41,3712.04,3805.05,73367.7,6438927200
000905.SH,中证500,2007-04-26,3814.92,3854.05,3788.87,3853.27,64185.47,5543334800
000905.SH,中证500,2007-04-27,3861.06,3871.4,3801.55,3845.81,67853.34,5829740000
000905.SH,中证500,2007-04-30,3831.55,3909.04,3809.97,3903.69,76728.36,6557115200
000905.SH,中证500,2007-05-08,3990.71,4093.01,3972.03,4091.13,88475.91,7312397600
000905.SH,中证500,2007-05-09,4107.55,4125.42,3918.75,4099.13,101593,8305249600
000905.SH,中证500,2007-05-10,4103.57,4146.59,4062.48,4128.08,83048.64,6851392000
000905.SH,中证500,2007-05-11,4101.65,4130.9,4028.36,4109.4,73415.16,6024275200
000905.SH,中证500,2007-05-14,4051.84,4164.81,4014.57,4133.83,74274.34,5875138000
000905.SH,中证500,2007-05-15,4140.33,4161.52,3989.36,3998.78,79732.37,6400179200
000905.SH,中证500,2007-05-16,3981.82,4118.24,3929.52,4118.14,69165.06,5555939200
